web-scraper-order,web-scraper-start-url,nnn,ppp
"1635243864-51474","https://colemanfurniture.com/office/office-accessories.htm","Smithy Bookends","$157.50"
"1635243864-51446","https://colemanfurniture.com/office/office-accessories.htm","Iron Man Bookends Set of 2","$255.00"
"1635243864-51442","https://colemanfurniture.com/office/office-accessories.htm","Camden Antique Brass Alton Desk Lamp","$249.00"
"1635243864-51425","https://colemanfurniture.com/office/office-accessories.htm","Kylen Bronze Metal Desk Lamp","$169.00"
"1635243864-51438","https://colemanfurniture.com/office/office-accessories.htm","Salinas Pure White and Shiplap Gray 6 Cube Organizer","$235.00"
"1635243864-51460","https://colemanfurniture.com/office/office-accessories.htm","Goldie Locks Bookends","$140.00"
"1635243864-51458","https://colemanfurniture.com/office/office-accessories.htm","Lounging Reader Antique Bookends Set of 2","$149.00"
"1635243864-51470","https://colemanfurniture.com/office/office-accessories.htm","Prestige White Chocolate and Antigua L-Shaped Workstation with Two Pedestals","$1199.00"
"1635243864-51463","https://colemanfurniture.com/office/office-accessories.htm","Pro-Biz 43"" White Simple Workstation with Red Tack Board","$985.00"
"1635243864-51490","https://colemanfurniture.com/office/office-accessories.htm","Prestige White Chocolate and Antigua L-Shaped Workstation with Hutch","$995.00"
"1635243864-51483","https://colemanfurniture.com/office/office-accessories.htm","Pro-Biz 43"" White Double Face To Face Workstation with Gray Tack Boards","$1655.00"
"1635243864-51464","https://colemanfurniture.com/office/office-accessories.htm","Hot & Cold Bookends","$215.00"
"1635243864-51423","https://colemanfurniture.com/office/office-accessories.htm","Baldridge Rustic Brown Printer Stand","$179.00"
"1635243864-51445","https://colemanfurniture.com/office/office-accessories.htm","Sedona Rustic Oak Trash Box","$257.00"
"1635243864-51435","https://colemanfurniture.com/office/office-accessories.htm","Malcolm Oil Rubbed Bronze Desk Lamp","$338.80"
"1635243864-51466","https://colemanfurniture.com/office/office-accessories.htm","Piper Walnut Printer Stand with keyboard","$175.00"
"1635243864-51488","https://colemanfurniture.com/office/office-accessories.htm","Pro-Biz 55"" White Double Face To Face Workstation with Red Tack Boards","$2089.00"
"1635243864-51426","https://colemanfurniture.com/office/office-accessories.htm","Johurst Gray Printer Stand","$179.00"
"1635243864-51433","https://colemanfurniture.com/office/office-accessories.htm","Camden Antique Brass Alton Desk Lamp","$249.00"
"1635243864-51421","https://colemanfurniture.com/office/office-accessories.htm","Bellamy Deep Weathered Pine Printer Stand","$1119.00"
"1635243864-51419","https://colemanfurniture.com/office/office-accessories.htm","Jae Antique Black Metal Desk Lamp","$129.00"
"1635243864-51454","https://colemanfurniture.com/office/office-accessories.htm","Olson Antique Walnut Adjustable Laptop Cart","$149.00"
"1635243864-51477","https://colemanfurniture.com/office/office-accessories.htm","Pro-Biz 55"" White Double Face To Face Workstation with Gray Tack Boards","$2089.00"
"1635243864-51447","https://colemanfurniture.com/office/office-accessories.htm","The Nickel Book Bookends","$172.50"
"1635243864-51436","https://colemanfurniture.com/office/office-accessories.htm","Langdrew Black And White Three Cube Organizer","$59.00"
"1635243864-51481","https://colemanfurniture.com/office/office-accessories.htm","Delta 1 Drawer Walnut Printer Table","$169.00"
"1635243864-51427","https://colemanfurniture.com/office/office-accessories.htm","Dark Taupe Reclaimed-Look 2 Drawer Castor Computer Stand","$229.00"
"1635243864-51428","https://colemanfurniture.com/office/office-accessories.htm","Sedona Rustic Oak Trash Box","$257.00"
"1635243864-51450","https://colemanfurniture.com/office/office-accessories.htm","Dog Bookends Set of 2","$437.50"
"1635243864-51434","https://colemanfurniture.com/office/office-accessories.htm","Camden Antique Pewter Alton Desk Lamp","$279.00"
"1635243864-51456","https://colemanfurniture.com/office/office-accessories.htm","Bulldogs Cast Iron Bookends  Set of 2","$155.00"
