web-scraper-order,web-scraper-start-url,brand,name,price
"1635403874-2120","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","FUJIFILM","Fujifilm X-E1 with XF 18-55mm f/2.8-4 OIS Lens Black","$629.00"
"1635403871-2090","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=3","NIKON","COOLPIX P610 Digital Camera (Red)","$385.00"
"1635403878-2124","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Canon","Canon PowerShot G7 X Mark II Digital Camera","$549.00"
"1635403874-2099","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","",".45 Glass HD Magnetic Wide Angle Lens","$99.99"
"1635403878-2127","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Sony","Sony Cyber-shot DSC-RX100 VA Digital Camera","$669.00"
"1635403878-2149","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Canon","Canon PowerShot SX730 HS Digital Camera (Black)","$405.00"
"1635403878-2145","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Panasonic","Panasonic Lumix DCZS80 Digital Camera (Silver)","$497.99"
"1635403878-2150","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Canon","Canon PowerShot SX540 HS Digital Camera","$326.00"
"1635403874-2091","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Sony","Sony Cyber-Shot DSC-RX100 VA DSC-RX100 V(A) Digital Camera + Sony NP-BX1/M8 Battery Spare NP-BX1 Battery, 64gb SDXC 1200x Card, Reader, Case, AC Adapter Bundle Kit","$999.00"
"1635403878-2143","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Sony","Sony Cyber-Shot DSC-RX100 III Digital Camera (DSCRX100M3B) + 128GB AOM Pro Kit Combo Bundle - International Version (1 Year AOM Wty)","$548.00"
"1635403878-2130","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Canon","Canon PowerShot G1 X Mark III Digital Camera - Wi-Fi Enabled","$799.00"
"1635403874-2100","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","KIT-COMBO-BUNDLE","Canon PowerShot G7 X Digital Camera + 2 Lenses, 64GB, LED, Tripod","$629.00"
"1635403878-2139","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","FUJIFILM","FUJIFILM X100V Digital Camera (Black)","$1,339.00"
"1635403878-2125","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Canon","Canon PowerShot SX740 HS Digital Camera (Black)","$399.00"
"1635403871-2089","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=3","Sony","Sony Cyber-shot DSC-RX100 II Digital Camera - Black","$399.00"
"1635403874-2104","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Olympus","Olympus Stylus Tough TG-Tracker Action Camera (Black)","$319.00"
"1635403874-2092","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Sony","Cyber-shot DSC-WX500 Digital Camera (White)","$335.00"
"1635403878-2146","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Sony","Sony Cyber-shot DSC-RX100 VII Digital Camera with Shooting Grip Kit","$1,398.00"
"1635403878-2141","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Canon","Canon PowerShot G7 X Mark III Digital Camera (Black) (3637C001) + AOM 128GB Bundle Package Kit - International Version (1 Year AOM Wty)","$699.00"
"1635403874-2106","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Canon","Canon EOS M10 Mirrorless Camera with 15-45mm Lens (Black)","$309.00"
"1635403874-2094","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Canon","Canon PowerShot SX710 HS Digital Camera (Black)","$227.00"
"1635403878-2140","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Canon","Canon PowerShot G7 X Mark III Digital Camera (Black)","$584.96"
"1635403878-2147","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","Panasonic","Panasonic Lumix DC-TS7 Digital Camera (Blue)","$449.00"
"1635403871-2088","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=3","Sony","Cyber-shot HX50V Digital Camera","$275.00"
"1635403874-2111","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Sony","Sony Cyber-Shot 20.1 Megapixel Black Digital Camera","$609.00"
"1635403874-2112","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Sony","Cyber-shot DSC-HX300 Digital Camera, 20.4 Megapixel, 50x Optical Zoom","$299.00"
"1635403874-2107","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Canon","Canon EOS M10 Mirrorless Digital with 15-45mm Lens (White)","$369.00"
"1635403878-2122","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=1","NIKON","Nikon COOLPIX P900 Digital Camera - Black","$749.00"
"1635403874-2116","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","NIKON","Coolpix P510 Digital Camera - Red","$319.00"
"1635403874-2102","https://www.abesofmaine.com/Store/Photography/Point_Shoot_Cameras/?Page=2","Panasonic","Panasonic Lumix DMC-ZS60 Digital Camera Silver","$499.00"
