web-scraper-order,web-scraper-start-url,brand,name,price
"1635482697-358","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=1","Sony","Sony XDCAM PMW-300K2 Camcorder - 1080p","$8,799.00"
"1635482694-335","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","Sony","NEX-VG900 Full-Frame Interchangeable Lens Camcorder - BODY ONLY","$2,188.00"
"1635482694-333","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","Sony","Sony XDCAM PXW-X70 Camcorder - 1080p","$1,599.00"
"1635482694-316","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","Canon","Canon XF105 HD Professional","$2,499.00"
"1635482694-320","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","Sony","NEX-VG30 Camcorder with 18-200mm f/3.5-6.3 Power Zoom Lens","$1,785.00"
"1635482694-323","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","Sony","NEX-FS700RH 4K Sensor High Speed NXCAM Super35 Camcorder with 18-200mm Lens","$4,949.00"
"1635482697-350","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=1","Canon","Canon VIXIA HF G40 Full HD Camcorder + 64GB SDXC, (2) BP-828 Batteries, Case, Car Charger, Polarizing Filter (CPL) Fluorescent Daylight Filter (FL-D) + Extras","$1,799.00"
"1635482694-325","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","Sony","XDCAM EX PMW-EX3 Camcorder - 1080p","$7,699.00"
"1635482694-317","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","Canon","Canon XF100 HD Professional Camcorder","$1,895.00"
"1635482694-343","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","JVC","JVC ProHD GYHM650U 2.2 MP Camcorder - 1080p","$3,849.00"
"1635482694-319","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=2","Panasonic","HDC-Z10000 Twin-Lens 2D/3D Camcorder","$1,945.00"
"1635482697-374","https://www.abesofmaine.com/Store/Video/Camcorders/?Page=1","Sony","HDR-CX260 Full HD 16GB Flash Memory Camcorder - Brown","$299.99"
