web-scraper-order,web-scraper-start-url,category,category-href,subcategory,subcategory-href,name
1632300388-9944,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Typewriters & Accessories (22),https://www.officedepot.com/a/browse/typewriters-and-accessories/N=5+509789/,Correctable Typewriter Ribbons (11),https://www.officedepot.com/a/browse/correctable-typewriter-ribbons/N=5+509790/,Brother® 7020 Correctable Film Typewriter Ribbon4.8 out of 5 stars. 4 reviews
1632311764-19627,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"New Arrivals				
																				
																			
																			 
																				
																					(27)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=549383/,Logitech Video Conferencing Camera - 15 fps - USB - 1920 x 1080 Video - Network ...
1632301036-12170,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"11 - 14 fpm				
																				
																			
																			 
																				
																					(46)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=879224/,AutoMax 200C Auto Feed Shredder4.2 out of 5 stars. 6 reviews
1632301956-16478,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,Fellowes® Fortishred™ HS-800 8-Sheet High-Security Shredder0.0 out of 5 stars.
1632307504-18630,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanner Accessories (90),https://www.officedepot.com/a/browse/scanner-accessories/N=5+1040463/,Panasonic Roller Exchange Kit
1632317315-23855,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Basic Calculators (97),https://www.officedepot.com/a/browse/basic-calculators/N=5+509747/,Office Depot® Brand OD02M Standard Desktop Calculator4.1 out of 5 stars. 42 reviews
1632301063-12249,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"19+ fpm				
																				
																			
																			 
																				
																					(75)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=879226/,"Formax FD 8730HS 15-Sheet High-Security Combination Shredder, FD8730HS0.0 out of 5 stars."
1632317356-24039,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Binding Equipment (135),https://www.officedepot.com/a/browse/binding-equipment/N=5+509741/,Binding Covers (57),https://www.officedepot.com/a/browse/binding-covers/N=5+509743/,"GBC® Linenweave™ 30% Recycled Binding Covers, 8 1/2"" x 11"", Navy Blue, Box Of 20...4.0 out of 5 stars. 1 review"
1632300671-10866,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"Ideal.™ 2270 12 Sheets, Strip-Cut Shredder, IDEDSH0053H0.0 out of 5 stars."
1632301521-14081,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Aurora				
																				
																			
																			 
																				
																					(22)",https://www.officedepot.com/a/browse/aurora-shredders/N=5+509777&cbxRefine=301543/,"Aurora High-Security 8 Sheet Micro-Cut Shredder, AU820MA4.2 out of 5 stars. 5 reviews"
1632300958-11744,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Staples				
																				
																			
																			 
																				
																					(236)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869852/,"Ativa® 8-Sheet Micro-Cut Lift-Off Shredder With Handle, OMM83B4.5 out of 5 stars. 485 reviews"
1632301098-12346,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"9 - 10 gal				
																				
																			
																			 
																				
																					(23)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1386993/,"Ideal 2445 P-2 14-Sheet Strip-Cut Shredder, IDEDSH0064H0.0 out of 5 stars."
1632316913-22188,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Paper-Folding Machines (16),https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770/,"Paper Folder Machine Rack				
																				
																			
																			 
																				
																					(11)",https://www.officedepot.com/a/browse/paper-folding-machines/N=5+509770&cbxRefine=1382591/,Martin Yale® P7200 Tabletop Letter Folder3.7 out of 5 stars. 35 reviews
1632300958-11742,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Staples				
																				
																			
																			 
																				
																					(236)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869852/,"Ativa® 10-Sheet Micro-Cut Shredder, OMM103P4.5 out of 5 stars. 489 reviews"
1632300905-11532,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Credit Cards				
																				
																			
																			 
																				
																					(233)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869843/,"Fellowes® AutoMax™ 100M Auto Feed 100 Sheet Micro-Cut Shredder, Black5.0 out of 5 stars. 4 reviews"
1632314284-20272,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"For Delivery				
																				
																			
																			 
																				
																					(194)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=550454/,"ViewSonic® 3D Ready Short Throw WXGA DLP Projector, PS600W"
1632301153-12514,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"11+ gal				
																				
																			
																			 
																				
																					(132)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1386990/,"Ativa® 27-Sheet Cross-Cut Shredder, PRO27C0.0 out of 5 stars."
1632310087-19337,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"1024 x 768				
																				
																			
																			 
																				
																					(15)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=674344/,NEC® Display NP-UM361X Ultra-Short Throw XGA LCD Projector
1632310103-19364,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"3840 x 2160				
																				
																			
																			 
																				
																					(18)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=718127/,"Acer H7850 DLP Projector - 16:9 - White - 3840 x 2160 - Front, Rear, Ceiling, Re..."
1632302113-17116,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1382830/,"Ativa™ Shredder Oil, 12 Oz4.0 out of 5 stars. 4 reviews"
1632300671-10858,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"Ativa® 14-Sheet Cross-Cut Shredder, PRO14C0.0 out of 5 stars."
1632300617-10596,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Overload Protection				
																				
																			
																			 
																				
																					(223)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=865054/,HSM® Securio AF100C 100-Sheet Cross-Cut Shredder0.0 out of 5 stars.
1632306244-18270,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanners (167),https://www.officedepot.com/a/browse/scanners/N=5+1040464/,Brother ADS-1250W Wireless Portable Color Desktop Scanner
1632314284-20310,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"For Delivery				
																				
																			
																			 
																				
																					(194)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=550454/,Viewsonic LS600W LED Projector - 16:10 - 1280 x 800 - Front - 1080p - 30000 Hour...
1632300564-10385,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Full Wastebasket Indicator				
																				
																			
																			 
																				
																					(212)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1390825/,"Securio by HSM P36i 49-Sheet Strip-Cut Shredder, 36-15/16""H x 22-13/16""W x 21-3/..."
1632307504-18640,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanner Accessories (90),https://www.officedepot.com/a/browse/scanner-accessories/N=5+1040463/,Canon Unit 102 Flatbed Scanner - Black
1632300515-10257,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Wheels				
																				
																			
																			 
																				
																					(58)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=868703/,Fellowes® Powershred® 325Ci 100% Jam Proof 22-Sheet Cross-Cut Shredder3.6 out of 5 stars. 7 reviews
1632300905-11639,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Credit Cards				
																				
																			
																			 
																				
																					(233)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869843/,HSM Securio B22s 24 Sheet Strip-Cut Shredder0.0 out of 5 stars.
1632317228-23604,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Printing Calculators (44),https://www.officedepot.com/a/browse/printing-calculators/N=5+509750/,Canon P1-DHV-3 Printing Calculator3.9 out of 5 stars. 16 reviews
1632317185-23246,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Cash Registers & Supplies (247),https://www.officedepot.com/a/browse/cash-registers-and-supplies/N=5+658802/,Cash Register Supplies (245),https://www.officedepot.com/a/browse/cash-register-supplies/N=5+658804/,"PM Alarm Alert Steel Cash Drawer - 5 Bill - 5 Coin - Steel, Plastic - 3.8"" Heigh...3.0 out of 5 stars. 1 review"
1632316804-21907,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Point of Sale Systems (35),https://www.officedepot.com/a/browse/point-of-sale-systems/N=5+658806/,Point of Sale Terminal Accessories (16),https://www.officedepot.com/a/browse/point-of-sale-terminal-accessories/N=5+658808/,Datalogic STD-8000 Hands-Free Stand for Barcode Scanner0.0 out of 5 stars.
1632302128-17146,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1205497/,"Ativa® 550-Sheet Cross-Cut Shredder/Baler Combo, V5080C, White Glove Delivery0.0 out of 5 stars."
1632301292-13013,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Shredder Waste Bag				
																				
																			
																			 
																				
																					(44)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1382834/,"HSM Shredder Bags For Classic 125, Securio B26/B32/B34/AF500, Pure 530/630, 34 G...0.0 out of 5 stars."
1632317228-23588,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Printing Calculators (44),https://www.officedepot.com/a/browse/printing-calculators/N=5+509750/,Casio® DR-210R Desktop Printing Calculator4.5 out of 5 stars. 65 reviews
1632300996-12108,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"5 - 7 fpm				
																				
																			
																			 
																				
																					(43)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=879227/,"Aurora JamFree 12-Sheet Cross-Cut Paper Shredder, AU1240XA0.0 out of 5 stars."
1632300802-11222,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"CDs/DVDs				
																				
																			
																			 
																				
																					(159)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869841/,"Formax High-Security Optical Media Shredder, FD8712HS0.0 out of 5 stars."
1632301956-16567,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"For Delivery				
																				
																			
																			 
																				
																					(399)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=550454/,"Aurora Jam Free 10 Sheet Cross-Cut Shredder, AU1040XA3.2 out of 5 stars. 9 reviews"
1632301153-12499,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"11+ gal				
																				
																			
																			 
																				
																					(132)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1386990/,Swingline® GBC® Jam Free 12 Sheet Micro-Cut Shredder DM11-130.0 out of 5 stars.
1632301016-12149,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"15 - 18 fpm				
																				
																			
																			 
																				
																					(44)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=879225/,Swingline® GBC® TAA Compliant High-Security 10 Sheet Micro-Cut Shredder  CHS10-3...0.0 out of 5 stars.
1632306244-18404,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanners (167),https://www.officedepot.com/a/browse/scanners/N=5+1040464/,Canon imageFORMULA R10 - Document scanner - Contact Image Sensor (CIS) - Duplex ...
1632317185-23320,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Cash Registers & Supplies (247),https://www.officedepot.com/a/browse/cash-registers-and-supplies/N=5+658802/,Cash Register Supplies (245),https://www.officedepot.com/a/browse/cash-register-supplies/N=5+658804/,"Rosseto Serving Solutions Connectable Buffet Sneeze Guard, 35-3/4""H x 48""W, 8-1/...0.0 out of 5 stars."
1632300617-10513,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Overload Protection				
																				
																			
																			 
																				
																					(223)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=865054/,Fellowes® Powershred® 92Cs 18 Sheet Cross-Cut Shredder4.7 out of 5 stars. 40 reviews
1632315609-20853,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Screens (290),https://www.officedepot.com/a/browse/projector-screens/N=5+1123280/,"Elite Screens OMS120H Yard Master Series 120"" Projector Screen"
1632300671-10815,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"HSM shredstar X17 17 Sheet Cross-Cut Shredder, HSM1030W0.0 out of 5 stars."
1632301036-12203,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"11 - 14 fpm				
																				
																			
																			 
																				
																					(46)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=879224/,"Ideal.™ 2445 7 Sheet Super Micro-Cut Shredder, IDEDSH0067H5.0 out of 5 stars. 1 review"
1632301388-13582,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Commercial Shredder				
																				
																			
																			 
																				
																					(100)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1205496/,"Ideal 2445 P-4 13-Sheet Cross-Cut Shredder, IDEDSH0066H0.0 out of 5 stars."
1632309964-19275,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"$100 - $500				
																				
																			
																			 
																				
																					(43)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=391777/,"Epson PowerLite X49 LCD Projector - 4:3 - 1024 x 768 - Front, Rear, Ceiling - 60..."
1632301988-16640,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,Next Business Day Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&display2DayDelivery=true/,"Ativa® 8-Sheet Micro-Cut Lift-Off Shredder With Handle, OMM83B4.5 out of 5 stars. 485 reviews"
1632300671-10745,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"Aurora Jam Free 14 Sheet Cross-Cut Shredder, AU1400XA4.8 out of 5 stars. 15 reviews"
1632300696-10984,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"16				
																				
																			
																			 
																				
																					(12)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1230231/,"Fellowes® Powershred® 76Ct 16-Sheet Cross-Cut Paper Shredder, 46760014.9 out of 5 stars. 22 reviews"
1632300852-11316,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Paper Clips				
																				
																			
																			 
																				
																					(207)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869848/,Swingline™ Stack-And-Shred™ 600X Auto-Feed 600 Sheet Shredder1.0 out of 5 stars. 1 review
1632317228-23599,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Printing Calculators (44),https://www.officedepot.com/a/browse/printing-calculators/N=5+509750/,"Sharp® EL-1901 Digital Printing Calculator, White4.5 out of 5 stars. 11 reviews"
1632300671-10889,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"HSM Securio P36i L6 14-Sheet Cross-Cut Professional Shredder, HSM18540.0 out of 5 stars."
1632306244-18297,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanners (167),https://www.officedepot.com/a/browse/scanners/N=5+1040464/,Ambir nScan 940gt Sheetfed Scanner - 600 dpi Optical - 48-bit Color - 16-bit Gra...
1632317315-23908,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Basic Calculators (97),https://www.officedepot.com/a/browse/basic-calculators/N=5+509747/,"Canon LS555H Wallet Calculator - Hard Shell Cover, Auto Power Off - 8 Digits - L...4.0 out of 5 stars. 2 reviews"
1632303724-17841,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,,https://www.officedepot.com/a/browse/shredders/Ne=100&N=5+1205526&cbxRefine=1205498/,Aurora High-Security JamFree 8-Sheet Micro-Cut Shredder With Pullout Wastebasket...
1632300958-11892,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Staples				
																				
																			
																			 
																				
																					(236)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=869852/,Fellowes® Fortishred™ TAA Compliant 2250C 14-Sheet Cross-Cut Shredder0.0 out of 5 stars.
1632301353-13406,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Personal Shredder				
																				
																			
																			 
																				
																					(77)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1205498/,Fellowes® 60Cs 10-Sheet Cross-Cut Shredder4.5 out of 5 stars. 243 reviews
1632300617-10603,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Overload Protection				
																				
																			
																			 
																				
																					(223)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=865054/,"Fellowes® Powershred® 46Ms 12-Sheet Micro-Cut Shredder, Black/Silver4.0 out of 5 stars. 4 reviews"
1632300671-10855,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"Ideal 4108 P-2 95 Sheet Strip-Cut Shredder, IDEDSH0345H0.0 out of 5 stars."
1632300515-10274,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Wheels				
																				
																			
																			 
																				
																					(58)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=868703/,"Ativa® 180-Sheet Strip-Cut Shredder, V400S, White Glove Delivery0.0 out of 5 stars."
1632300671-10827,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"Ativa® 550-Sheet Cross-Cut Shredder/Baler Combo, V5080C, White Glove Delivery0.0 out of 5 stars."
1632311347-19607,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projectors (201),https://www.officedepot.com/a/browse/projectors/N=5+1123281/,"On Sale				
																				
																			
																			 
																				
																					(25)",https://www.officedepot.com/a/browse/projectors/N=5+1123281&cbxRefine=549384/,BenQ TH685i 3D Ready DLP Projector - 16:9 - White - 1920 x 1080 - Front - 1080p ...
1632316751-21662,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Lamps (361),https://www.officedepot.com/a/browse/projector-lamps/N=5+1123276/,"eReplacements Compatible projector lamp for Infocus C170, C175, C185, LP600, W36..."
1632317185-23348,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Cash Registers & Supplies (247),https://www.officedepot.com/a/browse/cash-registers-and-supplies/N=5+658802/,Cash Register Supplies (245),https://www.officedepot.com/a/browse/cash-register-supplies/N=5+658804/,"Rosseto Serving Solutions Avant Mobile Partition Standing Divider, 67"" x 48"", Se...0.0 out of 5 stars."
1632315655-20968,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Remotes (62),https://www.officedepot.com/a/browse/projector-remotes/N=5+1123279/,"Logitech® R500 Universal Laser Presentation Remote, 3.56""H x 1.44""W x 9.76""D, Gr..."
1632301098-12344,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"9 - 10 gal				
																				
																			
																			 
																				
																					(23)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1386993/,"Securio By HSM AF300C 300-Sheet Cross-Cut Shredder, White0.0 out of 5 stars."
1632315655-20978,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Remotes (62),https://www.officedepot.com/a/browse/projector-remotes/N=5+1123279/,Canon PR500-R Wireless Presenter Remote - Wireless - Radio Frequency - USB
1632316669-21249,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Projector Accessories (867),https://www.officedepot.com/a/browse/projector-accessories/N=5+1123274/,Projector Mounts (114),https://www.officedepot.com/a/browse/projector-mounts/N=5+1123277/,NEC AE022020 - Mounting component (universal adapter plate) for projector - for ...
1632300671-10872,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Manual Reverse				
																				
																			
																			 
																				
																					(239)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1182633/,"HSM Securio B24 13 Sheet Micro-Cut Shredder, HSM17820.0 out of 5 stars."
1632306244-18347,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Scanners & Accessories (257),https://www.officedepot.com/a/browse/scanners-and-accessories/N=5+1040462/,Scanners (167),https://www.officedepot.com/a/browse/scanners/N=5+1040464/,Xerox XTS-D Sheetfed Scanner - 600 dpi Optical - 24-bit Color - 8-bit Grayscale ...
1632301153-12461,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"11+ gal				
																				
																			
																			 
																				
																					(132)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=1386990/,Swingline® GBC® TAA Compliant 50 Sheet Strip-Cut Shredder CS50-590.0 out of 5 stars.
1632302077-16991,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,In Stock for Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&inStock=true/,"Ideal.™ 2604 8 Sheet Super Micro-Cut Shredder, IDEDSH0364H0.0 out of 5 stars."
1632317228-23585,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Calculators (223),https://www.officedepot.com/a/browse/calculators/N=5+509745/,Printing Calculators (44),https://www.officedepot.com/a/browse/printing-calculators/N=5+509750/,"Canon P23-DHV-3 Printing Calculator, 2279C0014.6 out of 5 stars. 253 reviews"
1632300617-10545,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,"Overload Protection				
																				
																			
																			 
																				
																					(223)",https://www.officedepot.com/a/browse/shredders/N=5+509777&cbxRefine=865054/,Aurora AU1580MA Professional Grade High-Security 15-Sheet Micro-Cut Shredder0.0 out of 5 stars.
1632301988-16637,https://www.officedepot.com/a/browse/office-equipment/N=5+509740/,Shredders (401),https://www.officedepot.com/a/browse/shredders/N=5+509777/,Next Business Day Delivery,https://www.officedepot.com/a/browse/shredders/N=5+509777&display2DayDelivery=true/,"Ativa® 14-Sheet Super Micro-Cut Shredder, A14SMC194.5 out of 5 stars. 206 reviews"
