Title,Title_URL
BCG Women's Seamless Racerback Bra                                                                                              ,https://www.academy.com/shop/pdp/bcg-womens-seamless-racerback-bra?sku=turquoise-01-small
adidas Women's M10 Woven 3-Stripes Short                                                                                        ,https://www.academy.com/shop/pdp/adidas-womens-m10-woven-3-stripes-short?sku=black-medium
Nike Women's Pro Cool Short                                                                                                     ,https://www.academy.com/shop/pdp/nike-womens-pro-cool-short?sku=black-fresh-mint-white-small
Nike Girls' Palm Futura Triblend T-shirt                                                                                        ,https://www.academy.com/shop/pdp/nike-girls-palm-futura-triblend-t-shirt?sku=white-large
adidas Women's TECHFIT Sports Bra                                                                                               ,https://www.academy.com/shop/pdp/adidas-womens-techfit-sports-bra-105818052?sku=black-x-small
Under Armour Men's UA Tech Popover Henley                                                                                       ,https://www.academy.com/shop/pdp/under-armour-mens-ua-tech%E2%84%A2-popover-henley?sku=blue-01-small
Under Armour Women's Armour Seamless Sports Bra with Cups                                                                       ,https://www.academy.com/shop/pdp/under-armour-womens-armour-seamless-sports-bra-with-cups?sku=black-medium
Under Armour Women's Armour Mid Sports Bra                                                                                      ,https://www.academy.com/shop/pdp/under-armour-womens-armour-mid-sports-bra?sku=black-white-medium
Under Armour Boys' Tech Prototype Short                                                                                         ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-boys-tech-prototype-short?sku=black-x-small
Under Armour Women's Fly By Run Capri Pant                                                                                      ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-womens-fly-by-run-capri-pant?sku=black-sky-blue-x-small
Under Armour Women's HeatGear Racer Tank Top                                                                                    ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-womens-heatgear-racer-tank-top?sku=carbon-heather-x-small
BCG Women's Heathered Training Tech Tank Top                                                                                    ,https://www.academy.com/shop/pdp/bcg%E2%84%A2-womens-heathered-training-tech-tank-top?sku=gray-bright-orange-small
Under Armour Women's UA Tech Long Sleeve Hoodie                                                                                 ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-womens-ua-tech%E2%84%A2-long-sleeve-hoodie?sku=carbon-heather-black-large
Under Armour Girls' Luna Tank Top                                                                                               ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-girls-luna-tank-top?sku=meridian-blue-x-small
EvoShield® Camo Compression Arm Sleeve                                                                                         ,https://www.academy.com/shop/pdp/evoshield%C2%AE-camo-compression-arm-sleeve?sku=black-01-one-size
EvoShield® Speed Stripe Compression Arm Sleeve                                                                                 ,https://www.academy.com/shop/pdp/evoshield%C2%AE-speed-stripe-compression-arm-sleeve?sku=black-01-small-medium
BCG Women's Poly Racer Tank Top                                                                                                 ,https://www.academy.com/shop/pdp/bcg-womens-poly-racer-tank-top?sku=black-x-small
BCG Women's Wicking Capri Tights                                                                                                ,https://www.academy.com/shop/pdp/bcg-womens-wicking-capri-tights?sku=black-small
Under Armour Women's Easy Studio Pant                                                                                           ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-womens-easy-studio-pant?sku=black-silver-small
Under Armour Men's Sportstyle Big Logo T-shirt                                                                                  ,https://www.academy.com/shop/pdp/under-armour-mens-sportstyle-big-logo-t-shirt?sku=white-x-large
Shock Doctor Adults' SVR Recovery Compression Socks                                                                             ,https://www.academy.com/shop/pdp/shock-doctor-adults-svr-recovery-compression-socks?sku=black-large
Canari Men's CORE Streamline Cycling Jersey                                                                                     ,https://www.academy.com/shop/pdp/canari%E2%84%A2-mens-core-streamline-cycling-jersey?sku=yellow-medium
Under Armour Men's Tech Long Sleeve T-shirt                                                                                     ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-mens-tech%E2%84%A2-long-sleeve-t-shirt?sku=red-gray-x-small
Under Armour Men's ColdGear Armour Compression Legging                                                                          ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-mens-coldgear-armour-compression-legging?sku=brilliance-metallic-silver-x-large
Under Armour Women's UA Tech 1/2 Zip Twist Top                                                                                  ,https://www.academy.com/shop/pdp/under-armour-womens-ua-tech-1-2-zip-twist-top?sku=sky-blue-metallic-silver-medium
Under Armour Women's HeatGear Armour Mesh Solid Long Sleeve Top                                                                 ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-womens-heatgear-armour-mesh-solid-long-sleeve-top?sku=cobalt-metallic-silver-small
Under Armour Women's Twist Tech Long Sleeve Shirt                                                                               ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-womens-twist-tech%E2%84%A2-long-sleeve-shirt?sku=mega-magenta-metallic-silver-x-small
Under Armour Women's UA Tech 1/2 Zip Pullover                                                                                   ,https://www.academy.com/shop/pdp/under-armour-womens-ua-tech-1-2-zip-pullover?sku=flash-light-x-small
EvoShield® Adults' Compression Arm Sleeve                                                                                      ,https://www.academy.com/shop/pdp/evoshield%C2%AE-adults-compression-arm-sleeve?sku=red-blue-small
BCG Women's Heather V-neck Training Tech T-shirt                                                                                ,https://www.academy.com/shop/pdp/bcg-womens-heather-v-neck-training-tech-t-shirt?sku=blue-02-large
BCG Women's Training Basic Fitted Leggings                                                                                      ,https://www.academy.com/shop/pdp/bcg-womens-training-basic-fitted-leggings?sku=charcoal-01-large
BCG Men's Solid Compression Tight                                                                                               ,https://www.academy.com/shop/pdp/bcg%E2%84%A2-mens-solid-compression-tight?sku=caviar-small
Nike Men's Futura Icon T-shirt                                                                                                  ,https://www.academy.com/shop/pdp/nike-mens-futura-icon-t-shirt?sku=grey-dark-02-small
Under Armour Men's Raid Short Sleeve T-shirt                                                                                    ,https://www.academy.com/shop/pdp/under-armour%E2%84%A2-mens-raid-short-sleeve-t-shirt?sku=true-gray-heather-large
adidas Women's Don't Rest Alphaskin 3-Stripes Sports Bra                                                                        ,https://www.academy.com/shop/pdp/adidas-womens-dont-rest-alphaskin-3-stripes-sports-bra?sku=black-small
adidas Women's Training Crop Top                                                                                                ,https://www.academy.com/shop/pdp/adidas-womens-training-crop-top?sku=purple-x-small
adidas Women's Stay Goal'd Muscle Tank Top                                                                                      ,https://www.academy.com/shop/pdp/adidas-womens-stay-goald-muscle-tank-top?sku=white-small
adidas Women's Crossback Printed Sports Bra                                                                                     ,https://www.academy.com/shop/pdp/adidas-womens-crossback-printed-sports-bra?sku=black-white-01-x-small
Magellan Outdoors Men's Hickory Canyon Stretch Woven Cargo Pants                                                                ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-hickory-canyon-stretch-woven-cargo-pants?sku=grey-dark-05-32
Nike Men's Sportswear Club Fleece Pullover Hoodie                                                                               ,https://www.academy.com/shop/pdp/nike-mens-sportswear-club-fleece-pullover-hoodie-118874854?sku=black-medium
adidas Solid Face Mask 3-Pack                                                                                                   ,https://www.academy.com/shop/pdp/adidas-solid-face-mask-3-pack-?sku=black-medium-large
BCG Men's Essential Joggers                                                                                                     ,https://www.academy.com/shop/pdp/bcg-mens-essential-joggers?sku=charcoal-hthr-medium
BCG Men's Cotton Fleece Pullover Hoodie                                                                                         ,https://www.academy.com/shop/pdp/bcg-mens-cotton-fleece-pullover-hoodie?sku=black-x-large
Columbia Sportswear Women's Switchback III Rain Jacket                                                                          ,https://www.academy.com/shop/pdp/columbia-sportswear-womens-switchback-iii-rain-jacket?sku=black-medium
Adidas Multi Color Face Mask 3-Pack                                                                                             ,https://www.academy.com/shop/pdp/adidas-multi-color-face-mask-3-pack?sku=multi-medium-large
Columbia Sportswear Women's Benton Springs Full Zip Fleece Jacket                                                               ,https://www.academy.com/shop/pdp/columbia-sportswear-womens-benton-springs-full-zip-fleece-jacket?sku=black-04-large
Magellan Outdoors Men's Eagle Pass Mesh Lightweight Camo/Hunting Face Mask                                                      ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-eagle-pass-mesh-lightweight-camo-hunting-face-mask?sku=one-size-real-tree-edge
Magellan Outdoors Women's Willow Creek Flannel Shirt                                                                            ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-willow-creek-flannel-shirt?sku=green-dark-01-medium
Columbia Sportswear Men's Steens Mountain Fleece Jacket                                                                         ,https://www.academy.com/shop/pdp/columbia-sportswear-mens-steens-mountain-fleece-jacket?sku=black-04-large
Nike Men's Sportswear Club Fleece Crew Pullover                                                                                 ,https://www.academy.com/shop/pdp/nike-mens-sportswear-club-fleece-crew-pullover?sku=brown-dark-02-x-large
frogg toggs Men's All Sport Rain Suit                                                                                           ,https://www.academy.com/shop/pdp/frogg-toggs-mens-all-sport-rain-suit?sku=black-black-xx-large
Magellan Outdoors Boys' Boone Jacket                                                                                            ,https://www.academy.com/shop/pdp/magellan-outdoors-boys-boone-jacket?sku=large-real-tree-edge
BCG Men's Stretch Texture Cargo Jogger Pants                                                                                    ,https://www.academy.com/shop/pdp/bcg-mens-stretch-texture-cargo-jogger-pants?sku=black-xx-large
Columbia Sportswear Men's Glennaker Lake Rain Jacket                                                                            ,https://www.academy.com/shop/pdp/columbia-sportswear-mens-glennaker-lake-rain-jacket-201223821?sku=black-04-large
Academy Sports + Outdoors Adults' Parka                                                                                         ,https://www.academy.com/shop/pdp/academy-sports-outdoors-adults-parka?sku=yellow-x-large
Magellan Outdoors Youth  Packable Rain Jacket                                                                                   ,https://www.academy.com/shop/pdp/magellan-outdoors-youth-packable-rain-jacket?sku=pink-turquoise-or-aqua-medium
BCG Men's Cotton Fleece Pants                                                                                                   ,https://www.academy.com/shop/pdp/bcg-mens-cotton-fleece-pants?sku=black-large
Carhartt Men's Midweight Signature Sleeve Logo Hooded Sweatshirt                                                                ,https://www.academy.com/shop/pdp/carhartt-mens-midweight-signature-sleeve-logo-hooded-sweatshirt?sku=new-navy-large
Magellan Outdoors Men's Packable Rain Jacket                                                                                    ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-packable-rain-jacket-102998191?sku=blue-large
Academy Sports + Outdoors Men's Rain Suit                                                                                       ,https://www.academy.com/shop/pdp/academy-sports-outdoors-mens-rain-suit?sku=navy-medium
Magellan Outdoors Women's Packable Rain Jacket                                                                                  ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-packable-rain-jacket-102998300?sku=pink-medium-02-medium
Columbia Sportswear Women's Fire Side II Sherpa Full Zip Fleece Jacket                                                          ,https://www.academy.com/shop/pdp/columbia-sportswear-womens-fire-side-ii-sherpa-full-zip-fleece-jacket-114951912?sku=black-01-large
Frogg Toggs Adults' Ultra Lite Rain Suit                                                                                        ,https://www.academy.com/shop/pdp/frogg-toggs-adults-ultra-lite-rain-suit?sku=blue-large
Magellan Outdoors Youth Elements Uniform Jacket                                                                                 ,https://www.academy.com/shop/pdp/magellan-outdoors-youth-elements-uniform-jacket?sku=purple-dark-01-medium
BCG Men's Everyday Knit Jogger Pants                                                                                            ,https://www.academy.com/shop/pdp/bcg-mens-everyday-knit-jogger-pants?sku=black-x-large
BCG Men's Athletic Performance Fleece Pants                                                                                     ,https://www.academy.com/shop/pdp/bcg-mens-athletic-performance-fleece-pants?sku=black-medium
The North Face Men's Half-Dome Pullover Hoodie                                                                                  ,https://www.academy.com/shop/pdp/the-north-face-mens-half-dome-pullover-hoodie?sku=beige-medium-brown-medium
Columbia Sportswear Boys' Steens Mountain II Fleece Jacket                                                                      ,https://www.academy.com/shop/pdp/columbia-sportswear-boys-steens-mountain-ii--fleece-jacket?sku=black-01-medium
Magellan Outdoors Women's Fishing Overcast Windbreaker Hoodie                                                                   ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-fishing-overcast-windbreaker-hoodie?sku=black-large
Columbia Sportswear Boys' Glennaker Rain Jacket                                                                                 ,https://www.academy.com/shop/pdp/columbia-sportswear-boys-glennaker-rain-jacket?sku=black-medium
Magellan Outdoors Men's Camo Mesh Hunting Gloves                                                                                ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-camo-mesh-hunting-gloves?sku=one-size-real-tree-edge
Magellan Outdoors Women's Willow Creek 1/4 Zip Plus Size Pullover                                                               ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-willow-creek-1-4-zip-plus-size-pullover?sku=grey-medium-01-3x
Nike Women's Nike Sportswear Club Fleece Pants                                                                                  ,https://www.academy.com/shop/pdp/nike-womens-nike-sportswear-club-fleece-pants?sku=black-white-small
Columbia Sportswear Girls' Benton Springs Fleece                                                                                ,https://www.academy.com/shop/pdp/columbia-sportswear-girls-benton-springs%E2%84%A2-fleece?sku=black-large
adidas Men's Essentials Tapered Jogger Pants                                                                                    ,https://www.academy.com/shop/pdp/adidas-mens-essentials-tapered-jogger-pants?sku=black-medium
Magellan Outdoors Men's Thermal 2.0 Midweight Baselayer                                                                         ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-thermal-20-midweight-baselayer?sku=black-medium
Carhartt Men's Acrylic Watch Hat                                                                                                ,https://www.academy.com/shop/pdp/carhartt-mens-acrylic-watch-hat?sku=brite-orange-one-size
Nike Men's Sportswear Club Fleece Sweatpants                                                                                    ,https://www.academy.com/shop/pdp/nike-mens-sportswear-club-fleece-sweatpants?sku=black-white-large
BCG Men's Athletic Digi Turbo Training Hoodie                                                                                   ,https://www.academy.com/shop/pdp/bcg-mens-athletic-digi-turbo-training-hoodie?sku=charcoal-01-medium
Magellan Outdoors Men's Baselayer 2.0 Thermal Stretch Pants                                                                     ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-baselayer-20-thermal-stretch-pants?sku=black-medium
BCG Men's Turbo Embossed Hoodie                                                                                                 ,https://www.academy.com/shop/pdp/bcg-mens-turbo-embossed-hoodie?sku=black-large
Nike Men's Sportswear Club Fleece Joggers                                                                                       ,https://www.academy.com/shop/pdp/nike-mens-sportswear-club-fleece-joggers?sku=grey-dark-01-medium
Magellan Outdoors Women's Overcast Plus Size Fishing Windbreaker                                                                ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-overcast-plus-size-fishing-windbreaker?sku=black-3x
Columbia Sportswear Girls' Fluffy Fleece Jacket                                                                                 ,https://www.academy.com/shop/pdp/columbia-sportswear-girls-fluffy-fleece-jacket?sku=gray-medium
Magellan Outdoors Boys' Camo/Hunting Grand Pass Coverall                                                                        ,https://www.academy.com/shop/pdp/magellan-outdoors-boys-camo-hunting-grand-pass-coverall?sku=large-real-tree-edge
adidas Men's Essential 3-Stripes Tricot Track Jacket                                                                            ,https://www.academy.com/shop/pdp/adidas-mens-essential-3-stripes-tricot-track-jacket?sku=black-01-small
Columbia Sportswear Men's Steens Mountain Fleece Vest                                                                           ,https://www.academy.com/shop/pdp/columbia-sportswear-mens-steens-mountain-fleece-vest-104219082?sku=black-x-large
BCG Boys' Performance Fleece Hoodie                                                                                             ,https://www.academy.com/shop/pdp/bcg-boys-performance-fleece-hoodie-127441874?sku=silver-x-large
Wells Lamont M Yarn Dye Twill &Polar Fleece Flannel Bonded Overshirt Jacket with Hoodie                                         ,https://www.academy.com/shop/pdp/wells-lamont-m-yarn-dye-twill-polar-fleece-flannel-bonded-overshirt-jacket-with-hoodie?sku=black-charcoal-medium
Columbia Sportswear Girls' Switchback II Rain Jacket                                                                            ,https://www.academy.com/shop/pdp/columbia-sportswear-girls-switchback-ii-rain-jacket?sku=pink-small
adidas Men's Feel Cozy Pullover Hoodie                                                                                          ,https://www.academy.com/shop/pdp/adidas-mens-feel-cozy-pullover-hoodie?sku=gray-dark-01-x-large
Under Armour Boys' Armour Fleece Pullover Hoodie                                                                                ,https://www.academy.com/shop/pdp/under-armour-boys-armour-fleece-pullover-hoodie?sku=gray-medium
Columbia Sportswear Women's Fire Side Sherpa Fleece 1/4 Zip Jacket                                                              ,https://www.academy.com/shop/pdp/columbia-sportswear-womens-fire-side-sherpa-fleece-1-4-zip-jacket?sku=white-medium
Magellan Outdoors Boys' Grand Pass Jacket                                                                                       ,https://www.academy.com/shop/pdp/magellan-outdoors-boys-grand-pass-jacket?sku=medium-real-tree-edge
BCG Women's Quilted Full Zip Jacket                                                                                             ,https://www.academy.com/shop/pdp/bcg-womens-quilted-full-zip-jacket?sku=maroon-medium
Columbia Sportswear Girls' Benton Springs Fleece Jacket                                                                         ,https://www.academy.com/shop/pdp/columbia-sportswear-girls-benton-springs-fleece-jacket?sku=pink-bright-02-small
BCG Women's Stretch Woven Athletic Pants                                                                                        ,https://www.academy.com/shop/pdp/bcg-womens-stretch-woven-athletic-pants?sku=black-large
BCG Men's Cotton Fleece Joggers                                                                                                 ,https://www.academy.com/shop/pdp/bcg-mens-cotton-fleece-joggers?sku=black-large
Wolverine Men's Hi-Vis  Packable Safety Vest                                                                                    ,https://www.academy.com/shop/pdp/wolverine-mens-hi-vis-packable-safety-vest?sku=green-bright-05-medium-large
Columbia Sportswear Women's Benton Springs Half Snap Pullover                                                                   ,https://www.academy.com/shop/pdp/columbia-sportswear-womens-benton-springs-half-snap-pullover?sku=grey-large
Magellan Outdoors Men's Boone Jacket                                                                                            ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-boone-jacket?sku=large-mossy-oak-bottomland
Magellan Outdoors Men's Realtree Edge Crew Sweatshirt                                                                           ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-realtree-edge-crew-sweatshirt?sku=black-xx-large
Magellan Outdoors Women's Arctic Fleece Full-Zip Jacket                                                                         ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-arctic-fleece-full-zip-jacket?sku=black-small
BCG Men's Tapered Bonded Zipper Fleece Pants                                                                                    ,https://www.academy.com/shop/pdp/bcg-mens-tapered-bonded-zipper-fleece-pants?sku=blue-dark-02-medium
The North Face Women's Half Dome Pullover Hoodie                                                                                ,https://www.academy.com/shop/pdp/the-north-face-womens-half-dome-pullover-hoodie-122952878?sku=black-medium
Magellan Outdoors Men's Blackout 2.0 Base Layer Pants                                                                           ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-blackout-20-base-layer-pants?sku=xx-large-real-tree-edge
Nike Men's Sportswear Club Pullover Jersey Hoodie                                                                               ,https://www.academy.com/shop/pdp/nike-mens-sportswear-club-pullover-jersey-hoodie?sku=black-small
adidas Women's Floral Fleece Hoodie                                                                                             ,https://www.academy.com/shop/pdp/adidas-womens-floral-fleece-hoodie?sku=black-large
adidas Adults' 3 Stripes Face Mask 3-Pack                                                                                       ,https://www.academy.com/shop/pdp/adidas-adults-3-stripes-face-mask-3-pack?sku=black-large
Under Armour Men's Vital Woven 2.0 Pants                                                                                        ,https://www.academy.com/shop/pdp/under-armour-mens-vital-woven-20-pants?sku=academy-onyx-white-small
Magellan Outdoors Women's Arctic Fleece Plus Size Full Zip Jacket                                                               ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-arctic-fleece-plus-size-full-zip-jacket?sku=black-2x
Magellan Outdoors Men's Blackout 3.0 Crew Neck Baselayer T-shirt                                                                ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-blackout-30-crew-neck-baselayer-t-shirt?sku=small-real-tree-edge
Under Armour Boys' ColdGear Armour Mock Neck Long Sleeve Shirt                                                                  ,https://www.academy.com/shop/pdp/under-armour-boys-coldgear-armour-mock-neck-long-sleeve-shirt?sku=black-white-large
adidas Women's Essentials Relaxed Logo Hoodie                                                                                   ,https://www.academy.com/shop/pdp/adidas-womens-essentials-relaxed-logo-hoodie?sku=black-large
Frogg toggs Men's Bull Frogg Rain Jacket                                                                                        ,https://www.academy.com/shop/pdp/frogg-toggs-mens-bull-frogg-rain-jacket-115308355?sku=black-01-xx-large
Nike Men's Sportswear Club Fleece Hoodie                                                                                        ,https://www.academy.com/shop/pdp/nike-mens-sportswear-club-fleece-hoodie?sku=orange-medium
Under Armour Men's Armour Fleece Big Logo Hoodie                                                                                ,https://www.academy.com/shop/pdp/under-armour-mens-armour-fleece-big-logo-hoodie-123149104?sku=blue-bright-01-x-large
Frogg toggs Men's Pro Action/Advantage Rain Jacket                                                                              ,https://www.academy.com/shop/pdp/frogg-toggs-mens-pro-action-advantage-rain-jacket-115308531?sku=black-01-large
Magellan Outdoors Men's Blackout 3.0 Base Layer Pants                                                                           ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-blackout-30-base-layer-pants?sku=xx-large-real-tree-edge
Magellan Outdoors Women's Outerwear Slider Ski Jacket                                                                           ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-outerwear-slider-ski-jacket?sku=black-x-large
Under Armour Men's Rival Fleece Pants                                                                                           ,https://www.academy.com/shop/pdp/under-armour-mens-rival-fleece-pants?sku=pitch-gray-light-heather-onyx-white-medium
Magellan Outdoors Women's Slider Plus Size Jacket                                                                               ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-slider-plus-size-jacket?sku=black-3x
Hurley Boys' Fleece Hoodie                                                                                                      ,https://www.academy.com/shop/pdp/hurley-boys-fleece-hoodie?sku=dk-grey-heather-large
Thorlos Outdoor Explorer Crew Socks                                                                                             ,https://www.academy.com/shop/pdp/thorlos-outdoor-explorer-crew-socks?sku=beige-or-khaki-large
Champion Men's Powerblend Pullover Crew Sweatshirt                                                                              ,https://www.academy.com/shop/pdp/champion-mens-powerblend-pullover-crew-sweatshirt?sku=navy-xx-large
Columbia Sportswear Men's Watertight 2 Rain Jacket                                                                              ,https://www.academy.com/shop/pdp/columbia-sportswear-mens-watertight-2-rain-jacket?sku=black-medium
Under Armour Men's Sportstyle Terry Logo Pullover Hoodie                                                                        ,https://www.academy.com/shop/pdp/under-armour-mens-sportstyle-terry-logo-pullover-hoodie?sku=black-medium
Magellan Outdoors Boys' Arctic Fleece Full Zip Fleece Jacket                                                                    ,https://www.academy.com/shop/pdp/magellan-outdoors-boys-arctic-fleece-full-zip-fleece-jacket?sku=castlerock-heather-x-large
Under Armour Women's Rival Fleece Jogger Pants                                                                                  ,https://www.academy.com/shop/pdp/under-armour-womens-rival-fleece-jogger-pants?sku=black-medium
BCG Men's Micro Fleece 1/4 Zip Fleece Pullover                                                                                  ,https://www.academy.com/shop/pdp/bcg-mens-micro-fleece-1-4-zip-fleece-pullover?sku=navy-xx-large
The North Face Women's Osito Jacket                                                                                             ,https://www.academy.com/shop/pdp/the-north-face-womens-osito-jacket?sku=black-01-large
Magellan Outdoors Men's Pro Angler Gaiter Hoodie                                                                                ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-pro-angler-gaiter-hoodie?sku=black-xx-large
Nike Women's Nike Sportswear Club Fleece Pants                                                                                  ,https://www.academy.com/shop/pdp/nike-womens-nike-sportswear-club-fleece-pants-119051358?sku=dark-gray-large
Magellan Outdoors Women's Boone Jacket                                                                                          ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-boone-jacket?sku=large
adidas Men's Tiro21 Track Jacket                                                                                                ,https://www.academy.com/shop/pdp/adidas-mens-tiro21-track-jacket?sku=black-large
Magellan Outdoors Women's Thermal Waffle Baselayer Top                                                                          ,https://www.academy.com/shop/pdp/magellan-outdoors%E2%84%A2-womens-thermal-waffle-baselayer-top?sku=black-x-large
Magellan Outdoors Lodge Winter Pop Socks                                                                                        ,https://www.academy.com/shop/pdp/magellan-outdoors-lodge-winter-pop-socks?sku=gray-light-blue-01-medium
Magellan Outdoors Anti-Friction Hiking Quarter Socks 2 Pack                                                                     ,https://www.academy.com/shop/pdp/magellan-outdoors-anti-friction-hiking-quarter-socks-2-pack?sku=pink-medium
adidas Women's Essentials Tricot Track Jacket                                                                                   ,https://www.academy.com/shop/pdp/adidas-womens-essentials-tricot-track-jacket?sku=black-white-01-medium
Nike Boys' Sportswear Club Pullover Hoodie                                                                                      ,https://www.academy.com/shop/pdp/nike-boys-sportswear-club-pullover-hoodie?sku=black-white-x-large
Columbia Sportswear Men's Viewmont II Graphic Hoodie                                                                            ,https://www.academy.com/shop/pdp/columbia-sportswear-mens-viewmont-ii-graphic-hoodie?sku=black-large
Carhartt Men's Midweight Hooded Pullover Sweatshirt                                                                             ,https://www.academy.com/shop/pdp/carhartt-mens-midweight-hooded-pullover-sweatshirt?sku=new-navy-small
Columbia Sportswear Boys' PFG Triangle Hoodie                                                                                   ,https://www.academy.com/shop/pdp/columbia-sportswear-boys-pfg-triangle-hoodie-128165736?sku=blue-large
Magellan Outdoors Men's Slider Jacket                                                                                           ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-slider-jacket-122900082?sku=black-medium
Magellan Outdoors Women's Willow Creek Plus Size Flannel Top                                                                    ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-willow-creek-plus-size-flannel-top?sku=red-black-01-3x
Carhartt Boys' Acrylic Watch Hat                                                                                                ,https://www.academy.com/shop/pdp/carhartt-boys-acrylic-watch-hat?sku=bright-orange-one-size
Magellan Outdoors Women's Hiking No-Show Tab Socks 2 Pack                                                                       ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-hiking-no-show-tab-socks-2-pack?sku=blue-medium
Under Armour Men's Rival Fleece Crew Neck Pullover Sweatshirt                                                                   ,https://www.academy.com/shop/pdp/under-armour-mens-rival-fleece-crew-neck-pullover-sweatshirt?sku=black-medium
Magellan Outdoors Men's Base Camp Thermal Heathered Long Sleeve Henley Top                                                      ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-base-camp-thermal-heathered-long-sleeve-henley-top?sku=castlerock-heather-large
Magellan Outdoors Men's Reversible Camo Beanie                                                                                  ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-reversible-camo-beanie?sku=one-size-real-tree-edge-blaze-orange
Simply Southern Girl's Flower Logo Graphic Hoodie                                                                               ,https://www.academy.com/shop/pdp/simply-southern-girls-flower-logo-graphic-hoodie?sku=blue-dark-01-large
adidas Men's Essentials Pullover Hoodie                                                                                         ,https://www.academy.com/shop/pdp/adidas-mens-essentials-pullover-hoodie-127563775?sku=black-medium
Nike Men's Starting 5 Basketball Jacket                                                                                         ,https://www.academy.com/shop/pdp/nike-mens-starting-5-basketball-jacket?sku=black-xx-large
adidas Women's Essentials Cuffed Plus Size Sweatpants                                                                           ,https://www.academy.com/shop/pdp/adidas-womens-essentials-cuffed-plus-size-sweatpants?sku=maroon-1x
The North Face Men's Canyonlands Full Zip Midweight Jacket                                                                      ,https://www.academy.com/shop/pdp/the-north-face-mens-canyonlands-full-zip-midweight-jacket?sku=black-large
Columbia Sportswear Women's Fire Side II Sherpa Full Zip Fleece Jacket                                                          ,https://www.academy.com/shop/pdp/columbia-sportswear-womens-fire-side-ii-sherpa-full-zip-fleece-jacket?sku=white-02-small
Magellan Outdoors Women's Willow Creek Pullover                                                                                 ,https://www.academy.com/shop/pdp/magellan-outdoors-womens-willow-creek-pullover?sku=white-01-large
Magellan Outdoors Men's Eagle Pass Mesh Camo Face Mask                                                                          ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-eagle-pass-mesh-camo-face-mask?sku=one-size-real-tree-edge
adidas Women's Warm-Up 3-Stripes Tricot Joggers                                                                                 ,https://www.academy.com/shop/pdp/adidas-womens-warm-up-3-stripes-tricot-joggers?sku=black-small
Nike Men’s Sportswear JDI Brushed Back Pullover Hoodie                                                                        ,https://www.academy.com/shop/pdp/nike-men%E2%80%99s-sportswear-jdi-brushed-back-pullover-hoodie?sku=gray-dark-01-x-large
Magellan Outdoors Boys' Basic Strap Turkey Vest                                                                                 ,https://www.academy.com/shop/pdp/magellan-outdoors-boys-basic-strap-turkey-vest?sku=one-size-mossy-oak-obsession-nwtf
adidas Boys' Zip-Front Uplift Tricot Jacket                                                                                     ,https://www.academy.com/shop/pdp/adidas-boys-zip-front-uplift-tricot-jacket?sku=red-black-large
Magellan Lodge Tie-Dye Crew Socks                                                                                               ,https://www.academy.com/shop/pdp/magellan-lodge-tie-dye-crew-socks?sku=purple-turquoise-or-aqua-01-medium
Magellan Outdoors Men's 1.0 Midweight Baselayer Thermal Waffle Pant                                                             ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-10-midweight-baselayer-thermal-waffle-pant?sku=black-medium
Magellan Outdoors Men's Grand Pass Jacket                                                                                       ,https://www.academy.com/shop/pdp/magellan-outdoors-mens-grand-pass-jacket?sku=medium-real-tree-edge
