web-scraper-order,web-scraper-start-url,cat,cat-href,nnn
"1632139054-13039","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Lee Removable Highlighter Tape, 0.5"" x 20', Fluorescent Assorted Colors, Pack Of..."
"1632139054-13036","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Lee Products Removable Highlighter Tape, 0.5"" x 20', Blue, Pack Of 6"
"1632139054-13000","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Sparco Multisurface Painter's Tape, 2"" x 60 Yd., Smooth Finish, Blue, Pack Of 2"
"1632138964-12906","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Double Sided Office Tape","https://www.officedepot.com/a/browse/double-sided-office-tape/N=5+526440/","Scotch® 665 Permanent Double-Sided Tape, 1/2"" x 250"", Clear, Pack Of 3 Rolls4.0 out of 5 stars. 392 reviews"
"1632139054-13051","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Tape Logic® 2400 Masking Tape, 3"" Core, 3"" x 180', Natural, Pack Of 12"
"1632139190-13110","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Double-Sided Tape With Handheld Dispenser, 1/2"" x 248"", Clear"
"1632139190-13123","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch 3/4""W Magic Tape - 36 yd Length x 0.75"" Width - 1"" Core - 12 / Bundle - C..."
"1632139054-12999","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","Scotch® Expressions Decorative Masking Tape, 1"" x 20 Yd., Primary Red"
"1632138988-12986","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Lineco Document Repair Tape, 1"" x 420"", Pack Of 20.0 out of 5 stars."
"1632139054-13013","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","SKILCRAFT® Premium Painters Tape, 2"" x 60 Yd, Blue (AbilityOne 7510-01-531-4863)"
"1632139190-13111","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Magicï¿½ï¿½ 810 Tape, 3/4"" x 2,592"", Clear"
"1632139054-13012","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","SKILCRAFT® Pressure-Sensitive Masking Tape, 2"" x 60 Yd. (AbilityOne 7510-00-266-..."
"1632139190-13073","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Office Depot® Brand Invisible Tape With Dispenser, 3/4"" x 900"",  Pack Of 6"
"1632139190-13064","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Magic™ Invisible Tape, 1/2"" x 1296"", Clear, Pack of 3 rolls"
"1632138988-12951","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® 845 Book Tape, 1-1/2"" x 540"", Clear5.0 out of 5 stars. 7 reviews"
"1632138988-12977","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Transparent Office Tape","https://www.officedepot.com/a/browse/transparent-office-tape/N=5+371577/","Scotch® Permanent Double-Sided Scrapbooking, Photo & Document Tape, 1/2"" x 3...4.6 out of 5 stars. 46 reviews"
"1632138964-12927","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Double Sided Office Tape","https://www.officedepot.com/a/browse/double-sided-office-tape/N=5+526440/","Office Depot® Brand Double-Sided Tape In Dispensers, 1/2"" x 400"", Clear, Pack of...4.7 out of 5 stars. 36 reviews"
"1632138964-12917","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Double Sided Office Tape","https://www.officedepot.com/a/browse/double-sided-office-tape/N=5+526440/","Scotch® 137 Photo-Safe Double-Sided Tape In Dispenser, 1/2"" x 450"", Clear4.0 out of 5 stars. 394 reviews"
"1632139054-12996","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Removable Office Tape","https://www.officedepot.com/a/browse/removable-office-tape/N=5+526441/","3M Highland™ Masking Tape, Tan, 3/4"" x 60 Yd., Pack Of 12"
"1632139190-13053","https://www.officedepot.com/a/browse/office-tape/N=5+371573/","Invisible Office Tape","https://www.officedepot.com/a/browse/invisible-office-tape/N=5+371575/","Scotch® Magic™ Invisible Tape, 3/4"" x 900"", Clear, Pack of 10 rolls"
