web-scraper-order,web-scraper-start-url,category,category-href,note
1632492479-102,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Limited Edition Brights Retractable Gel Pens, Medium Point, 0.7 mm, Assorte...4.9 out of 5 stars. 143 reviews"
1632492479-92,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Limited Edition Brights Retractable Gel Pens, Medium Point, 0.7 mm, Assorte..."
1632492452-62,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-ballpoint-pens/N=5+988298/?cm_sp=cleaning-_-pen_ballpoint_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_2_0&promo_name=cleaning&promo_id=cleaning-pen-ballpoint&promo_creative=pen_ballpoint&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_2_0,"TUL® BP3 Retractable Ballpoint Pens, Fine Point, 0.8 mm, Silver Barrel, Black In..."
1632492479-106,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Needle Point, 0.5 mm, Blue Barrel, Blue Ink, Pack Of ...4.9 out of 5 stars. 92 reviews"
1632492452-66,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-ballpoint-pens/N=5+988298/?cm_sp=cleaning-_-pen_ballpoint_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_2_0&promo_name=cleaning&promo_id=cleaning-pen-ballpoint&promo_creative=pen_ballpoint&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_2_0,"TUL® Retractable Ballpoint Pens, Mixed Metals, Medium Point, 1.0 mm, Black Barre..."
1632492479-74,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Needle Point, 0.5 mm, Silver Barrel, Black Ink, Pack Of 12 Pens"
1632492382-4,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-pen-refills/N=5+988301/?cm_sp=office_supplies-_-refills_refills_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_8_0&promo_name=office_supplies&promo_id=office_supplies-refills-refills&promo_creative=refills_refills&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_8_0,"TUL® Gel Pen Refills, Medium Point, .7mm, Black Ink Pack Of 2"
1632492417-34,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Mechanical Pencils, 0.7 mm, Black & Navy Barrels, Pack Of 2 Pencils"
1632492393-7,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-writing/N=5+988297+726582&viewAllSkus=true/?cm_sp=office_supplies-_-fine-writing_fine-writing_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_7_0&promo_name=office_supplies&promo_id=office_supplies-fine-writing-fine-writing&promo_creative=fine-writing_fine-writing&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_7_0,"TUL® Retractable Gel Pens, Needle Point, 0.5 mm, Silver Barrel, Black Ink, Pack Of 12 Pens"
1632492405-17,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-highlighters-and-markers/N=5+1405534+723178+723556/?cm_sp=office_supplies-_-permanent-marker_permanent-marker_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_6_0&promo_name=office_supplies&promo_id=office_supplies-permanent-marker-permanent-marker&promo_creative=permanent-marker_permanent-marker&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_6_0,"TUL® Highlighters, Chisel Tip, Assorted Barrel Colors, Assorted Ink Colors, Pack..."
1632492452-70,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-ballpoint-pens/N=5+988298/?cm_sp=cleaning-_-pen_ballpoint_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_2_0&promo_name=cleaning&promo_id=cleaning-pen-ballpoint&promo_creative=pen_ballpoint&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_2_0,"TUL® BP3 Retractable Ballpoint Pens, Medium Point, 1.0 mm, Silver Barrel, Black ..."
1632492479-95,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Needle Point, 0.7 mm, Silver Barrel, Assorted Bright ..."
1632492479-79,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Silver Barrel, Black Ink, Pack ..."
1632492440-50,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-felt-tip-pens/N=5+1405533/?cm_sp=office_supplies-_-fine-liner_fine-liner_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_3_0&promo_name=office_supplies&promo_id=office_supplies-fine-liner-fine-liner&promo_creative=fine-liner_fine-liner&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_3_0,"TUL® Fine Liner Porous-Point Pens, Ultra-Fine, 0.4 mm, Silver Barrel, Assorted I...4.7 out of 5 stars. 126 reviews"
1632492393-10,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-writing/N=5+988297+726582&viewAllSkus=true/?cm_sp=office_supplies-_-fine-writing_fine-writing_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_7_0&promo_name=office_supplies&promo_id=office_supplies-fine-writing-fine-writing&promo_creative=fine-writing_fine-writing&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_7_0,"TUL® Retractable Gel Pens, Bold Point, 1.0 mm, Silver Barrel, Black Ink, Pack Of 12 Pens"
1632492479-82,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Assorted Barrel Colors, Assorte..."
1632492479-103,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Fine Point, 0.5mm, Silver Barrel, Black Ink, Pack Of ...4.8 out of 5 stars. 434 reviews"
1632492479-97,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Limited Edition, Medium Point, 0.7 mm, Assorted Barre..."
1632492417-36,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Mechanical Pencils, 0.7 mm, Pink & Purple Barrels, Pack Of 2 Pencils"
1632492452-56,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-ballpoint-pens/N=5+988298/?cm_sp=cleaning-_-pen_ballpoint_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_2_0&promo_name=cleaning&promo_id=cleaning-pen-ballpoint&promo_creative=pen_ballpoint&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_2_0,"TUL® BP3 Retractable Ballpoint Pens, Medium Point, 1.0 mm, Pearl White Barrel, B..."
1632492479-76,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Fine Point, 0.5 mm, Silver Barrel, Black Ink, Pack Of..."
1632492405-18,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-highlighters-and-markers/N=5+1405534+723178+723556/?cm_sp=office_supplies-_-permanent-marker_permanent-marker_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_6_0&promo_name=office_supplies&promo_id=office_supplies-permanent-marker-permanent-marker&promo_creative=permanent-marker_permanent-marker&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_6_0,"TUL® Permanent Markers, Fine Point, Silver Barrel, Black Ink, Pack Of 12 Markers"
1632492417-32,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Mechanical Pencils, 0.7mm, Black Barrel, Pack Of 2 Pencils"
1632492452-65,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-ballpoint-pens/N=5+988298/?cm_sp=cleaning-_-pen_ballpoint_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_2_0&promo_name=cleaning&promo_id=cleaning-pen-ballpoint&promo_creative=pen_ballpoint&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_2_0,"TUL® BP3 Retractable Ballpoint Pens, Medium Point, 1.0 mm, Silver Barrel, Black ..."
1632492479-123,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Silver Barrel, Assorted Inks, P...5.0 out of 5 stars. 20 reviews"
1632492393-12,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-writing/N=5+988297+726582&viewAllSkus=true/?cm_sp=office_supplies-_-fine-writing_fine-writing_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_7_0&promo_name=office_supplies&promo_id=office_supplies-fine-writing-fine-writing&promo_creative=fine-writing_fine-writing&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_7_0,"TUL® Retractable Gel Pens, Needle Point, 0.5 mm, Blue Barrel, Blue Ink, Pack Of ..."
1632492479-94,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Bold Point, 1.0 mm, Silver Barrel, Black Ink, Pack Of..."
1632492479-91,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Needle Point, 0.7 mm, Silver Barrel, Black Ink, Pack ..."
1632492479-116,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Bold Point, 1.0 mm, Silver Barrel, Blue Ink, Pack Of ...4.4 out of 5 stars. 30 reviews"
1632492440-46,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-felt-tip-pens/N=5+1405533/?cm_sp=office_supplies-_-fine-liner_fine-liner_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_3_0&promo_name=office_supplies&promo_id=office_supplies-fine-liner-fine-liner&promo_creative=fine-liner_fine-liner&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_3_0,"TUL® Fine Liner Porous-Point Pens, Ultra-Fine, 0.4 mm, Silver Barrel, Assorted I...4.8 out of 5 stars. 99 reviews"
1632492393-13,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-writing/N=5+988297+726582&viewAllSkus=true/?cm_sp=office_supplies-_-fine-writing_fine-writing_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_7_0&promo_name=office_supplies&promo_id=office_supplies-fine-writing-fine-writing&promo_creative=fine-writing_fine-writing&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_7_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Silver Barrel, Assorted Standard & Bright Ink Colors, Pack Of 14 Pens"
1632492428-43,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-rollerball-pens/N=5+988302/?cm_sp=office_supplies-_-rollerball_rollerball_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_4_0&promo_name=office_supplies&promo_id=office_supplies-rollerball-rollerball&promo_creative=rollerball_rollerball&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_4_0,"TUL® RB1 Rollerball Pens, Medium Point, 0.7 mm, Silver Barrel, Black Ink, Pack O...4.6 out of 5 stars. 138 reviews"
1632492479-122,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Medium Point, 0.7 mm, Silver Barrel, Blue Ink, Pack O...4.9 out of 5 stars. 123 reviews"
1632492479-130,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Limited Edition, Sunset Shades, Medium Point, 0.7 mm,...4.9 out of 5 stars. 82 reviews"
1632492417-29,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-mechanical-pencils-and-refills/N=5+988300/?cm_sp=office_supplies-_-mechanical-pencils_mechanical-pencils_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_5_0&promo_name=office_supplies&promo_id=office_supplies-mechanical-pencils-mechanical-pencils&promo_creative=mechanical-pencils_mechanical-pencils&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_5_0,"TUL® Mechanical Pencils, 0.7 mm, Black Barrels, Pack Of 6 Pencils"
1632492479-87,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Limited Edition, Medium Point, 0.7 mm, Assorted Barre..."
1632492479-98,https://www.officedepot.com/a/browse/tul-writing/N=5+988297/?cm_sp=office_supplies-_-writing_tul_-_-category_tul--971469-desktop_header_5_1_0&promo_name=office_supplies&promo_id=office_supplies-writing-tul&promo_creative=writing_tul&promo_position=category_tul--971469-desktop_header_5_1_0,,https://www.officedepot.com/a/browse/tul-gel-pens/N=5+988299/?cm_sp=office_supplies-_-gel_gel_-_-category_tul-writing--988297-tul-wirting-desktop_main_2_1_0&promo_name=office_supplies&promo_id=office_supplies-gel-gel&promo_creative=gel_gel&promo_position=category_tul-writing--988297-tul-wirting-desktop_main_2_1_0,"TUL® Retractable Gel Pens, Bold Point, 1.0 mm, Silver Barrel, Blue Ink, Pack Of ..."
